breedtegraad,lengtegraad,Totale uitstoot
61,92,445.65
61,93,407.38
61,94,534.1800000000001
61,95,455.8
61,96,491.91999999999996
61,97,501.82
61,98,482.15
61,99,539.26
62,0,566.1700000000001
62,1,393.94000000000005
62,2,570.8199999999999
62,3,578.4399999999999
62,4,451.01
62,5,442.06
62,6,515.8199999999999
62,7,499.40999999999997
62,8,448.5
62,9,493.61
62,10,388.78
62,11,502.39
62,12,523.5699999999999
62,13,416.88
62,14,414.53999999999996
62,15,488.13
62,16,397.36
62,17,467.6
62,18,374.08000000000004
62,19,468.25
62,20,416.63
62,21,442.83000000000004
62,22,388.82
62,23,474.66999999999996
62,24,464.65999999999997
62,25,538.26
62,26,394.06000000000006
62,27,479.11
62,28,494.59
62,29,442.13
62,30,496.09000000000003
62,31,541.9
62,32,510.26
62,33,358.47
62,34,437.90999999999997
62,35,467.03000000000003
62,36,561.25
62,37,504.62
62,38,531.31
62,39,445.09000000000003
62,40,482.27
62,41,449.14
62,42,425.13
62,43,437.36
62,44,463.40999999999997
62,45,429.94
62,46,470.28
62,47,592.42
62,48,408.23
62,49,476.29
62,50,487.28
62,51,540.89
62,52,430.77
62,53,466.19
62,54,425.70000000000005
62,55,549.54
62,56,487.9
62,57,575.0699999999999
62,58,417.27
62,59,501.86
62,60,425.72
62,61,502.25
62,62,509.47
62,63,470.52
62,64,513.63
62,65,573.46
62,66,450.09000000000003
62,67,534.03
62,68,497.75
62,69,479.5
62,70,359.95
62,71,418.71999999999997
62,72,485.53999999999996
62,73,517.3299999999999
62,74,533.14
62,75,494.15000000000003
62,76,532.3000000000001
62,77,459.03999999999996
62,78,409.09000000000003
62,79,558.69
62,80,540.95
62,81,480.71999999999997
62,82,458.09000000000003
62,83,488.28999999999996
62,84,497.47
62,85,412.64000000000004
62,86,444.65
62,87,479.23
62,88,467.49
62,89,530.67
62,90,570.6899999999999
62,91,407.0
62,92,499.32
62,93,541.4
62,94,440.49
62,95,429.08000000000004
62,96,420.11
62,97,439.42
62,98,470.13
62,99,384.85
63,0,422.82
63,1,474.86
63,2,554.38
63,3,519.8499999999999
63,4,532.4300000000001
63,5,515.6700000000001
63,6,460.86
63,7,565.3399999999999
63,8,564.5899999999999
63,9,388.87
63,10,485.23
63,11,447.51
63,12,420.67
63,13,368.93
63,14,410.37
63,15,543.61
63,16,359.21000000000004
63,17,454.15
63,18,424.94000000000005
63,19,510.41999999999996
63,20,447.88
63,21,568.22
63,22,568.3199999999999
63,23,577.6399999999999
63,24,426.28999999999996
63,25,420.01
63,26,477.04
63,27,468.15999999999997
63,28,479.0
63,29,578.58
63,30,457.76
63,31,452.84
63,32,407.49
63,33,451.49
63,34,495.83
63,35,502.26
63,36,408.65999999999997
63,37,591.6700000000001
63,38,467.99
63,39,414.01
63,40,535.0
63,41,405.74
63,42,574.72
63,43,470.57
63,44,484.93
63,45,490.75
63,46,509.03
63,47,455.16999999999996
63,48,533.49
63,49,553.12
63,50,517.87
63,51,509.71999999999997
63,52,438.70000000000005
63,53,464.27
63,54,451.64
63,55,487.88
63,56,478.94
63,57,388.66999999999996
63,58,469.59999999999997
63,59,499.4
63,60,553.3299999999999
63,61,473.81
63,62,478.98
63,63,588.96
63,64,471.08000000000004
63,65,468.19
63,66,533.75
63,67,546.85
63,68,443.36
63,69,367.59999999999997
63,70,519.3
63,71,522.78
63,72,516.0
63,73,548.23
63,74,466.03
63,75,519.5699999999999
63,76,441.78
63,77,392.41999999999996
63,78,570.88
63,79,479.28
63,80,474.18999999999994
63,81,425.71000000000004
63,82,559.05
63,83,555.4
63,84,517.19
63,85,598.26
63,86,492.32
63,87,428.14
63,88,447.91
63,89,473.47999999999996
63,90,528.17
63,91,594.0
63,92,436.91999999999996
63,93,558.97
63,94,500.14
63,95,506.72
63,96,446.23
63,97,374.32
63,98,550.52
63,99,495.44
64,0,538.74
64,1,421.05999999999995
64,2,585.62
64,3,527.3199999999999
64,4,547.3199999999999
64,5,558.76
64,6,567.1600000000001
64,7,395.47
64,8,428.62
64,9,462.84
64,10,474.65000000000003
64,11,419.74
64,12,431.21
64,13,425.85
64,14,476.56999999999994
64,15,396.18
64,16,440.72
64,17,376.96
64,18,584.25
64,19,496.25
64,20,435.48
64,21,534.19
64,22,509.21000000000004
64,23,479.15999999999997
64,24,501.53999999999996
64,25,501.77
64,26,386.05
64,27,394.82000000000005
64,28,560.17
64,29,582.95
64,30,477.9
64,31,503.48
64,32,492.6
64,33,393.64000000000004
64,34,532.7
64,35,484.02
64,36,457.82
64,37,485.52
64,38,514.41
64,39,532.44
64,40,463.34000000000003
64,41,506.39000000000004
64,42,416.14
64,43,443.12
64,44,529.97
64,45,533.68
64,46,473.86
64,47,594.23
64,48,450.49
64,49,553.61
64,50,501.25
64,51,477.07
64,52,498.31000000000006
64,53,539.83
64,54,436.9
64,55,365.90999999999997
64,56,532.22
64,57,480.98
64,58,546.14
64,59,569.49
64,60,423.89
64,61,583.54
64,62,424.78
64,63,570.18
64,64,432.9
64,65,515.9200000000001
64,66,448.49
64,67,471.45
64,68,516.1
64,69,537.59
64,70,496.6
64,71,551.64
64,72,423.7
64,73,484.91999999999996
64,74,595.73
64,75,472.59000000000003
64,76,440.69
64,77,523.16
64,78,515.6800000000001
64,79,485.6
64,80,466.4
64,81,428.4
64,82,488.85
64,83,518.1
64,84,502.43
64,85,418.81
64,86,463.85
64,87,538.76
64,88,425.56999999999994
64,89,487.31
64,90,460.55
64,91,452.4
64,92,458.34999999999997
64,93,458.53
64,94,529.7
64,95,486.88
64,96,458.27
64,97,426.68
64,98,519.36
64,99,444.76
65,0,378.41999999999996
65,1,500.22
65,2,435.72
65,3,398.04
65,4,545.98
65,5,581.15
65,6,510.53
65,7,476.64
65,8,484.38
65,9,572.9699999999999
65,10,558.46
65,11,447.53
65,12,448.69
65,13,471.43
65,14,465.25
65,15,495.02
65,16,471.39
65,17,469.98
65,18,399.96
65,19,473.82
65,20,531.4
65,21,522.44
65,22,503.62
65,23,588.61
65,24,479.69
65,25,423.32
65,26,576.7
65,27,449.21
65,28,422.02
65,29,504.38
65,30,595.0699999999999
65,31,494.08000000000004
65,32,530.38
65,33,500.71000000000004
65,34,551.91
65,35,441.28999999999996
65,36,422.84000000000003
65,37,391.08
65,38,514.38
65,39,478.39
65,40,490.46
65,41,538.0699999999999
65,42,535.37
65,43,467.72
65,44,546.4399999999999
65,45,522.22
65,46,430.74
65,47,460.15999999999997
65,48,580.49
65,49,454.95000000000005
65,50,541.88
65,51,448.87
65,52,477.52
65,53,454.48
65,54,511.39
65,55,411.65999999999997
65,56,514.09
65,57,423.88
65,58,437.6
65,59,415.32
65,60,460.04
65,61,541.1600000000001
65,62,506.46000000000004
65,63,521.6700000000001
65,64,549.24
65,65,428.6
65,66,436.17999999999995
65,67,470.33000000000004
65,68,530.99
65,69,483.53
65,70,595.4300000000001
65,71,579.04
65,72,503.5
65,73,461.37
65,74,488.66
65,75,580.99
65,76,559.28
65,77,614.3900000000001
65,78,525.1800000000001
65,79,368.62
65,80,577.46
65,81,488.7
65,82,510.41999999999996
65,83,498.69
65,84,502.85999999999996
65,85,435.03
65,86,487.69000000000005
65,87,495.74
65,88,451.02
65,89,465.78999999999996
65,90,441.65
65,91,461.42999999999995
65,92,453.79999999999995
65,93,582.11
65,94,527.96
65,95,499.85
65,96,468.63
65,97,425.23
65,98,433.57000000000005
65,99,391.89
66,0,464.17
66,1,435.93
66,2,581.97
66,3,434.46999999999997
66,4,424.62
66,5,469.33000000000004
66,6,482.04
66,7,473.67999999999995
66,8,530.1
66,9,509.28999999999996
66,10,477.87
66,11,529.85
66,12,400.24
66,13,427.03999999999996
66,14,465.75
66,15,587.96
66,16,531.22
66,17,460.79
66,18,476.19
66,19,482.65000000000003
66,20,425.5
66,21,515.52
66,22,402.78000000000003
66,23,471.07
66,24,472.04999999999995
66,25,466.84000000000003
66,26,572.58
66,27,515.1800000000001
66,28,501.31
66,29,509.39
66,30,542.88
66,31,554.8399999999999
66,32,504.68000000000006
66,33,557.38
66,34,430.90999999999997
66,35,419.83
66,36,468.13
66,37,527.07
66,38,505.39
66,39,534.28
66,40,407.6
66,41,513.41
66,42,413.31
66,43,478.03
66,44,512.1800000000001
66,45,427.13
66,46,489.08000000000004
66,47,498.39
66,48,522.47
66,49,560.44
66,50,536.08
66,51,476.66999999999996
66,52,431.09000000000003
66,53,371.63
66,54,561.94
66,55,490.51
66,56,501.12
66,57,452.74
66,58,379.71000000000004
66,59,480.28999999999996
66,60,465.40999999999997
66,61,421.78999999999996
66,62,414.75
66,63,497.37
66,64,414.23
66,65,469.7
66,66,350.78999999999996
66,67,539.01
66,68,414.15999999999997
66,69,460.43999999999994
66,70,421.53
66,71,476.04999999999995
66,72,547.9399999999999
66,73,492.86
66,74,540.7900000000001
66,75,439.02
66,76,457.89
66,77,401.19000000000005
66,78,491.64
66,79,464.84000000000003
66,80,569.0
66,81,445.92
66,82,443.92999999999995
66,83,503.0
66,84,443.15999999999997
66,85,457.0
66,86,482.38
66,87,464.28000000000003
66,88,413.48
66,89,393.38
66,90,453.6
66,91,481.01000000000005
66,92,510.82
66,93,537.38
66,94,479.51
66,95,361.77
66,96,407.04
66,97,525.58
66,98,498.73
66,99,520.46
67,0,535.34
67,1,404.03999999999996
67,2,509.5
67,3,466.68999999999994
67,4,515.2
67,5,343.56
67,6,492.44
67,7,503.65
67,8,561.87
67,9,490.8
67,10,514.15
67,11,446.86
67,12,394.48
67,13,547.8
67,14,438.28999999999996
67,15,454.66999999999996
67,16,485.98
67,17,575.27
67,18,494.17
67,19,544.89
67,20,443.96
67,21,523.8699999999999
67,22,415.77
67,23,567.69
67,24,361.53
67,25,514.0699999999999
67,26,534.17
67,27,531.89
67,28,451.15
67,29,383.75
67,30,577.45
67,31,395.86
67,32,486.77000000000004
67,33,452.84000000000003
67,34,448.26
67,35,456.29
67,36,382.15
67,37,454.21000000000004
67,38,436.99
67,39,550.29
67,40,447.04999999999995
67,41,457.43999999999994
67,42,557.1800000000001
67,43,480.49
67,44,384.48
67,45,434.4
67,46,563.38
67,47,516.1
67,48,543.4200000000001
67,49,436.54999999999995
67,50,567.1
67,51,420.39
67,52,469.35
67,53,536.87
67,54,508.37
67,55,457.16999999999996
67,56,554.15
67,57,496.06000000000006
67,58,426.36
67,59,471.62
67,60,493.43
67,61,450.92999999999995
67,62,412.37
67,63,484.30999999999995
67,64,463.75
67,65,435.48
67,66,553.06
67,67,458.21000000000004
67,68,550.4
67,69,483.46999999999997
67,70,435.58
67,71,540.11
67,72,486.24
67,73,522.5699999999999
67,74,500.08
67,75,539.3199999999999
67,76,482.62
67,77,428.93
67,78,488.45
67,79,471.7
67,80,378.02
67,81,499.95
67,82,501.93
67,83,514.8800000000001
67,84,502.14000000000004
67,85,543.61
67,86,549.71
67,87,495.1
67,88,487.96
67,89,464.46
67,90,421.16999999999996
67,91,534.28
67,92,559.15
67,93,441.81
67,94,536.6500000000001
67,95,498.15999999999997
67,96,409.81
67,97,529.3
67,98,494.04
67,99,476.13
68,0,435.33
68,1,573.52
68,2,470.77
68,3,519.6800000000001
68,4,468.91999999999996
68,5,390.89
68,6,578.46
68,7,457.57000000000005
68,8,448.61
68,9,515.78
68,10,551.73
68,11,446.6
68,12,500.23
68,13,415.44
68,14,514.43
68,15,437.28
68,16,544.4100000000001
68,17,536.27
68,18,546.97
68,19,559.29
68,20,483.13
68,21,476.38
68,22,485.49
68,23,448.03
68,24,461.5
68,25,530.45
68,26,436.82
68,27,450.27
68,28,535.65
68,29,471.25
68,30,492.08000000000004
68,31,436.52
68,32,527.72
68,33,526.4200000000001
68,34,511.47
68,35,468.33000000000004
68,36,516.46
68,37,506.74
68,38,376.85
68,39,484.5
68,40,476.39
68,41,418.97
68,42,522.6
68,43,505.32000000000005
68,44,429.03
68,45,492.43
68,46,601.55
68,47,528.86
68,48,444.18
68,49,580.24
68,50,475.20000000000005
68,51,559.55
68,52,587.72
68,53,464.33
68,54,504.65999999999997
68,55,455.19
68,56,405.0
68,57,482.42999999999995
68,58,496.04999999999995
68,59,517.75
68,60,478.57
68,61,504.86
68,62,413.06
68,63,457.63
68,64,506.29999999999995
68,65,486.78000000000003
68,66,446.4
68,67,484.53000000000003
68,68,378.4
68,69,385.11
68,70,433.98
68,71,438.09
68,72,439.87
68,73,439.02
68,74,564.74
68,75,507.39000000000004
68,76,575.45
68,77,535.29
68,78,443.31
68,79,421.09000000000003
68,80,421.70000000000005
68,81,539.39
68,82,408.38
68,83,514.1899999999999
68,84,457.03
68,85,489.28
68,86,498.86
68,87,535.88
68,88,2420.46
68,89,2420.46
68,90,2420.46
68,91,2420.46
68,92,2420.46
68,93,451.28000000000003
68,94,507.7
68,95,473.09999999999997
68,96,465.72
68,97,461.15
68,98,423.37
68,99,584.36
69,0,494.52
69,1,435.78
69,2,448.71000000000004
69,3,421.66
69,4,578.9200000000001
69,5,504.41999999999996
69,6,510.18000000000006
69,7,371.94
69,8,518.64
69,9,424.56
69,10,543.41
69,11,545.35
69,12,540.6
69,13,380.0
69,14,490.28
69,15,471.20000000000005
69,16,468.66
69,17,508.9
69,18,544.19
69,19,384.29
69,20,492.15
69,21,409.21
69,22,426.34000000000003
69,23,508.47
69,24,500.59000000000003
69,25,355.05
69,26,519.9300000000001
69,27,537.53
69,28,509.6
69,29,466.24
69,30,490.95
69,31,399.74
69,32,408.08
69,33,496.76
69,34,529.27
69,35,434.0
69,36,494.83
69,37,491.51000000000005
69,38,499.09000000000003
69,39,520.7
69,40,587.88
69,41,400.82
69,42,547.86
69,43,478.34999999999997
69,44,478.11
69,45,595.4300000000001
69,46,567.33
69,47,545.06
69,48,396.95
69,49,485.91999999999996
69,50,540.42
69,51,399.37
69,52,492.67
69,53,461.31
69,54,388.26
69,55,430.77
69,56,429.37
69,57,472.89
69,58,544.48
69,59,558.75
69,60,433.40999999999997
69,61,548.7
69,62,474.49
69,63,463.09000000000003
69,64,400.83000000000004
69,65,517.3
69,66,516.72
69,67,494.44
69,68,420.66
69,69,461.08
69,70,510.10999999999996
69,71,370.91
69,72,493.52
69,73,381.31
69,74,416.39
69,75,445.02000000000004
69,76,467.56
69,77,521.14
69,78,588.69
69,79,538.9300000000001
69,80,484.77
69,81,551.03
69,82,444.61
69,83,396.44000000000005
69,84,422.23
69,85,421.11
69,86,495.01
69,87,593.94
69,88,2420.46
69,89,3871.2799999999997
69,90,3871.2799999999997
69,91,3871.2799999999997
69,92,2420.46
69,93,477.69
69,94,507.33000000000004
69,95,430.41
69,96,422.90999999999997
69,97,439.5
69,98,418.23
69,99,418.28000000000003
70,0,438.09
70,1,484.76
70,2,406.41
70,3,444.83
70,4,379.11
70,5,392.03000000000003
70,6,394.61
70,7,489.03000000000003
70,8,546.39
70,9,584.0899999999999
70,10,422.68999999999994
70,11,401.85
70,12,396.84000000000003
70,13,461.89
70,14,338.65999999999997
70,15,370.66999999999996
70,16,464.85
70,17,461.71000000000004
70,18,557.95
70,19,479.14
70,20,467.04
70,21,571.9200000000001
70,22,473.27
70,23,459.22
70,24,475.05999999999995
70,25,470.03999999999996
70,26,497.11
70,27,493.37
70,28,453.54999999999995
70,29,465.09000000000003
70,30,495.64
70,31,483.54
70,32,507.98
70,33,489.68
70,34,483.03
70,35,428.77
70,36,461.71000000000004
70,37,485.86
70,38,423.03
70,39,596.38
70,40,552.94
70,41,473.84
70,42,500.5799999999999
70,43,412.4
70,44,413.29
70,45,415.68000000000006
70,46,496.38
70,47,549.0899999999999
70,48,471.12
70,49,394.41999999999996
70,50,539.52
70,51,522.87
70,52,538.5
70,53,361.99
70,54,528.49
70,55,484.80999999999995
70,56,446.65000000000003
70,57,466.55
70,58,357.47
70,59,401.08000000000004
70,60,436.75
70,61,425.15
70,62,476.65
70,63,534.57
70,64,484.40999999999997
70,65,443.23
70,66,567.12
70,67,526.76
70,68,424.35
70,69,493.69
70,70,424.54999999999995
70,71,510.58
70,72,491.82
70,73,522.01
70,74,592.88
70,75,561.9
70,76,496.21000000000004
70,77,532.98
70,78,390.59000000000003
70,79,521.16
70,80,504.78
70,81,490.47999999999996
70,82,429.08000000000004
70,83,413.48
70,84,542.49
70,85,528.02
70,86,432.17
70,87,471.42999999999995
70,88,2420.46
70,89,3871.2799999999997
70,90,9942.79
70,91,3871.2799999999997
70,92,2420.46
70,93,492.87
70,94,527.26
70,95,495.14000000000004
70,96,499.03
70,97,520.34
70,98,440.85
70,99,511.53000000000003
71,0,402.12
71,1,509.37
71,2,547.47
71,3,539.6700000000001
71,4,591.4100000000001
71,5,367.48
71,6,488.41999999999996
71,7,432.38
71,8,460.32
71,9,563.89
71,10,410.93
71,11,538.9100000000001
71,12,515.3
71,13,475.90999999999997
71,14,431.65
71,15,485.3
71,16,424.83000000000004
71,17,470.33000000000004
71,18,501.21999999999997
71,19,477.98
71,20,400.31
71,21,454.77
71,22,447.4
71,23,501.01
71,24,570.97
71,25,474.65
71,26,478.35
71,27,448.35
71,28,511.1
71,29,517.12
71,30,534.32
71,31,564.55
71,32,429.68
71,33,398.18
71,34,520.61
71,35,520.67
71,36,441.0
71,37,462.27
71,38,473.23
71,39,459.0
71,40,464.92999999999995
71,41,531.62
71,42,388.76
71,43,457.23
71,44,455.33
71,45,504.33
71,46,380.11
71,47,461.0
71,48,407.56
71,49,486.4
71,50,507.98
71,51,564.76
71,52,508.92999999999995
71,53,471.91
71,54,524.03
71,55,393.07000000000005
71,56,462.53
71,57,450.73
71,58,578.46
71,59,446.27
71,60,463.67999999999995
71,61,429.29
71,62,466.1
71,63,507.41
71,64,496.3
71,65,505.66
71,66,444.26
71,67,442.85
71,68,419.79999999999995
71,69,504.63
71,70,527.46
71,71,387.58
71,72,457.30999999999995
71,73,443.08
71,74,396.22
71,75,527.78
71,76,466.48
71,77,571.66
71,78,473.18999999999994
71,79,560.21
71,80,424.49
71,81,478.21
71,82,389.43
71,83,477.40999999999997
71,84,444.95000000000005
71,85,549.0699999999999
71,86,540.61
71,87,509.05
71,88,2420.46
71,89,3871.2799999999997
71,90,3871.2799999999997
71,91,3871.2799999999997
71,92,2420.46
71,93,411.27
71,94,565.4300000000001
71,95,463.65000000000003
71,96,554.32
71,97,503.29999999999995
71,98,420.91999999999996
71,99,505.62
72,0,425.5
72,1,485.38
72,2,453.08
72,3,488.62
72,4,502.79
72,5,491.85
72,6,477.69
72,7,471.02
72,8,473.8
72,9,494.5
72,10,450.38
72,11,433.81
72,12,452.16999999999996
72,13,495.81999999999994
72,14,562.06
72,15,516.87
72,16,515.52
72,17,493.31999999999994
72,18,470.56
72,19,474.22
72,20,428.23
72,21,416.66999999999996
72,22,470.96000000000004
72,23,466.03999999999996
72,24,547.87
72,25,479.53
72,26,526.86
72,27,412.07
72,28,472.59000000000003
72,29,429.0
72,30,510.95
72,31,485.21999999999997
72,32,547.75
72,33,577.03
72,34,494.0
72,35,463.28999999999996
72,36,498.73
72,37,584.1700000000001
72,38,399.46
72,39,599.22
72,40,513.15
72,41,431.13
72,42,447.65
72,43,491.66999999999996
72,44,436.43999999999994
72,45,576.97
72,46,575.78
72,47,457.63
72,48,439.11999999999995
72,49,579.51
72,50,462.95
72,51,418.01
72,52,470.13
72,53,514.33
72,54,390.41999999999996
72,55,491.87
72,56,503.34
72,57,442.26
72,58,439.75
72,59,601.6800000000001
72,60,536.75
72,61,500.84000000000003
72,62,543.04
72,63,432.52
72,64,390.96000000000004
72,65,538.54
72,66,464.11
72,67,376.21
72,68,539.71
72,69,430.14
72,70,426.98
72,71,532.97
72,72,416.96
72,73,439.66
72,74,524.8499999999999
72,75,490.65999999999997
72,76,526.54
72,77,460.90999999999997
72,78,481.37
72,79,498.02
72,80,458.21
72,81,371.12
72,82,402.56
72,83,518.53
72,84,498.7
72,85,417.51
72,86,426.6
72,87,476.01
72,88,2420.46
72,89,2420.46
72,90,2420.46
72,91,2420.46
72,92,2420.46
72,93,487.84999999999997
72,94,493.05
72,95,419.78
72,96,422.31
72,97,445.69
72,98,542.48
72,99,505.65
73,0,473.79
73,1,589.7
73,2,357.58
73,3,468.28000000000003
73,4,429.01
73,5,442.6
73,6,410.79
73,7,557.3499999999999
73,8,527.79
73,9,508.14
73,10,533.88
73,11,393.56
73,12,493.05
73,13,457.76
73,14,475.65
73,15,512.75
73,16,487.44
73,17,450.37
73,18,505.03999999999996
73,19,495.7
73,20,498.51
73,21,383.72
73,22,407.31000000000006
73,23,418.96
73,24,480.74
73,25,544.39
73,26,445.97
73,27,551.45
73,28,432.63
73,29,505.4
73,30,344.09000000000003
73,31,517.51
73,32,496.17999999999995
73,33,461.44
73,34,411.40999999999997
73,35,470.14
73,36,495.21000000000004
73,37,483.25
73,38,469.65
73,39,502.23
73,40,531.6899999999999
73,41,387.31
73,42,439.92
73,43,500.34
73,44,486.09
73,45,466.39
73,46,395.86
73,47,447.48
73,48,592.98
73,49,582.01
73,50,503.85
73,51,548.98
73,52,489.32
73,53,531.8
73,54,501.76
73,55,472.70000000000005
73,56,497.86
73,57,443.65
73,58,474.53
73,59,431.25
73,60,442.62
73,61,444.1
73,62,479.89
73,63,492.59
73,64,534.2900000000001
73,65,545.73
73,66,490.95
73,67,482.37
73,68,584.73
73,69,421.19
73,70,444.81
73,71,514.04
73,72,457.11
73,73,514.7
73,74,415.85
73,75,399.95
73,76,386.53999999999996
73,77,520.58
73,78,481.81
73,79,396.14
73,80,474.53
73,81,478.76
73,82,539.3499999999999
73,83,571.06
73,84,463.88
73,85,466.43
73,86,488.44
73,87,455.54999999999995
73,88,380.96
73,89,393.21000000000004
73,90,515.74
73,91,434.20000000000005
73,92,604.1199999999999
73,93,435.77
73,94,511.30999999999995
73,95,526.47
73,96,560.55
73,97,495.03
73,98,505.99
73,99,532.36
74,0,506.54
74,1,536.12
74,2,507.2900000000001
74,3,531.4200000000001
74,4,470.29999999999995
74,5,577.76
74,6,475.37
74,7,497.79999999999995
74,8,520.35
74,9,445.37
74,10,383.83000000000004
74,11,461.04
74,12,421.41999999999996
74,13,415.7
74,14,391.94999999999993
74,15,583.92
74,16,512.83
74,17,374.05
74,18,518.55
74,19,567.31
74,20,429.44
74,21,565.4
74,22,519.27
74,23,453.20000000000005
74,24,542.24
74,25,504.34
74,26,513.6099999999999
74,27,539.28
74,28,538.93
74,29,470.56
74,30,387.61
74,31,367.06
74,32,398.05999999999995
74,33,447.27
74,34,551.88
74,35,395.72
74,36,500.88
74,37,550.1800000000001
74,38,433.0
74,39,440.85
74,40,429.43
74,41,518.1800000000001
74,42,468.22
74,43,555.5699999999999
74,44,517.21
74,45,469.16
74,46,524.2
74,47,387.78999999999996
74,48,446.90999999999997
74,49,380.67
74,50,579.95
74,51,545.1
74,52,475.17999999999995
74,53,564.95
74,54,575.12
74,55,439.28
74,56,460.56
74,57,513.8100000000001
74,58,483.15999999999997
74,59,479.34000000000003
74,60,461.46000000000004
74,61,539.11
74,62,379.05999999999995
74,63,479.39
74,64,532.8299999999999
74,65,484.79999999999995
74,66,479.68999999999994
74,67,516.5
74,68,411.46000000000004
74,69,569.15
74,70,424.68000000000006
74,71,466.2
74,72,464.42
74,73,479.24
74,74,544.78
74,75,511.22
74,76,532.63
74,77,454.43
74,78,405.47
74,79,480.74
74,80,487.02
74,81,519.0699999999999
74,82,486.21000000000004
74,83,549.24
74,84,467.86
74,85,565.03
74,86,550.0799999999999
74,87,571.9200000000001
74,88,554.62
74,89,455.74
74,90,544.49
74,91,463.09000000000003
74,92,407.13
74,93,464.56
74,94,496.64
74,95,367.9
74,96,423.78
74,97,500.65
74,98,457.15
74,99,494.83000000000004
75,0,396.52
75,1,464.66999999999996
75,2,588.5
75,3,477.72
75,4,472.24
75,5,528.14
75,6,438.82000000000005
75,7,389.11
75,8,571.04
75,9,586.78
75,10,466.70000000000005
75,11,493.4
75,12,535.8499999999999
75,13,527.63
75,14,536.9200000000001
75,15,518.39
75,16,503.98
75,17,378.5
75,18,504.14
75,19,439.46000000000004
75,20,418.72
75,21,480.65999999999997
75,22,540.26
75,23,454.96999999999997
75,24,524.62
75,25,562.6500000000001
75,26,539.5899999999999
75,27,479.37
75,28,562.03
75,29,459.25
75,30,484.21
75,31,386.83
75,32,508.82
75,33,440.26
75,34,393.84
75,35,445.48
75,36,496.56
75,37,497.03
75,38,476.78000000000003
75,39,525.0699999999999
75,40,576.5799999999999
75,41,518.55
75,42,366.56
75,43,439.37
75,44,470.89
75,45,395.49
75,46,382.26
75,47,462.72
75,48,556.33
75,49,461.81000000000006
75,50,486.05999999999995
75,51,444.47
75,52,529.69
75,53,466.06
75,54,368.35
75,55,519.48
75,56,411.59000000000003
75,57,495.86
75,58,583.5999999999999
75,59,471.33000000000004
75,60,396.84000000000003
75,61,484.08000000000004
75,62,576.45
75,63,465.09999999999997
75,64,461.0
75,65,530.8
75,66,535.46
75,67,525.28
75,68,535.62
75,69,513.0
75,70,501.84
75,71,399.13
75,72,550.0
75,73,571.9
75,74,472.03000000000003
75,75,428.21
75,76,439.63
75,77,443.17999999999995
75,78,485.25
75,79,438.89
75,80,490.80999999999995
75,81,493.05999999999995
75,82,527.1
75,83,561.41
75,84,381.86
75,85,537.77
75,86,490.84
75,87,612.9
75,88,407.81
75,89,508.35
75,90,521.14
75,91,425.46000000000004
75,92,428.76
75,93,532.9
75,94,482.73
75,95,459.68999999999994
75,96,458.4
75,97,476.29
75,98,476.62
75,99,446.34000000000003
76,0,533.77
76,1,562.6600000000001
76,2,485.68999999999994
76,3,464.86
76,4,479.03000000000003
76,5,538.22
76,6,526.2099999999999
76,7,457.51
76,8,457.74
76,9,485.5
76,10,382.88
76,11,531.56
76,12,575.69
76,13,380.82
76,14,453.46000000000004
76,15,479.12
76,16,544.53
76,17,501.12
76,18,493.97999999999996
76,19,440.43000000000006
76,20,561.09
76,21,540.22
76,22,453.25
76,23,534.73
76,24,438.70000000000005
76,25,498.89
76,26,534.61
76,27,514.0999999999999
76,28,470.17
76,29,510.64
76,30,465.83000000000004
76,31,548.78
76,32,553.0600000000001
76,33,429.17
76,34,512.52
76,35,578.0699999999999
76,36,527.2
76,37,499.67
76,38,452.56
76,39,516.18
76,40,543.5600000000001
76,41,471.37
76,42,573.86
76,43,465.43000000000006
76,44,494.79999999999995
76,45,531.6
76,46,505.70000000000005
76,47,396.71000000000004
76,48,497.71000000000004
76,49,462.49
76,50,462.62
76,51,506.98
76,52,394.29
76,53,438.96000000000004
76,54,502.5
76,55,474.86
76,56,495.16
76,57,479.95
76,58,586.76
76,59,526.1700000000001
76,60,493.74
76,61,497.46
76,62,477.19
76,63,353.03
76,64,516.62
76,65,521.8
76,66,438.5
76,67,478.33000000000004
76,68,501.63
76,69,440.67
76,70,468.99
76,71,450.53000000000003
76,72,495.84
76,73,406.19000000000005
76,74,433.78999999999996
76,75,483.52
76,76,457.56
76,77,421.11
76,78,476.18
76,79,502.88
76,80,378.28
76,81,569.1400000000001
76,82,492.76
76,83,484.99
76,84,451.49
76,85,541.54
76,86,469.39
76,87,420.08
76,88,522.56
76,89,526.59
76,90,553.93
76,91,476.96000000000004
76,92,465.23
76,93,477.65
76,94,514.34
76,95,491.77
76,96,455.96
76,97,556.8100000000001
76,98,494.12
76,99,436.71000000000004
77,0,492.3
77,1,442.75
77,2,465.06
77,3,536.02
77,4,455.74
77,5,378.90999999999997
77,6,398.4
77,7,481.51
77,8,523.0300000000001
77,9,493.92
77,10,461.01
77,11,579.5
77,12,531.67
77,13,494.06
77,14,493.46000000000004
77,15,474.11
77,16,431.28999999999996
77,17,571.36
77,18,502.44000000000005
77,19,562.2900000000001
77,20,448.5
77,21,481.33
77,22,497.66999999999996
77,23,487.34000000000003
77,24,562.47
77,25,438.84000000000003
77,26,520.92
77,27,562.55
77,28,560.65
77,29,412.4
